ID,var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,class
4967,1,0,25,1,1.0,,1,6.0,7.0,4
4968,1,0,25,1,7.0,1.0,1,4.0,6.0,4
4969,1,1,37,1,5.0,9.0,2,2.0,6.0,3
4970,1,1,62,1,5.0,1.0,2,,6.0,3
4971,1,0,59,1,5.0,1.0,1,3.0,6.0,3
4972,1,0,32,1,2.0,0.0,1,7.0,4.0,1
4973,1,1,70,1,3.0,1.0,1,1.0,3.0,1
4974,1,1,44,1,5.0,,1,2.0,6.0,1
4975,1,1,59,1,5.0,0.0,2,2.0,4.0,2
4976,1,1,30,1,5.0,0.0,2,2.0,4.0,1
4977,1,0,25,1,1.0,8.0,1,1.0,6.0,4
4978,1,1,41,1,2.0,1.0,1,1.0,6.0,2
4979,1,0,34,1,5.0,13.0,1,1.0,6.0,1
4980,1,0,19,1,1.0,1.0,1,3.0,6.0,4
4981,1,0,24,1,1.0,4.0,1,5.0,4.0,4
4982,1,0,22,1,4.0,0.0,1,2.0,2.0,4
4983,1,1,52,1,5.0,0.0,2,5.0,6.0,3
4984,1,0,48,1,7.0,,1,2.0,6.0,4
4985,1,0,34,1,7.0,1.0,1,1.0,3.0,2
4986,1,1,59,1,6.0,5.0,3,3.0,6.0,3
4987,1,1,85,1,3.0,0.0,1,1.0,6.0,1
4988,1,1,30,1,1.0,0.0,1,4.0,6.0,3
4989,1,0,17,1,9.0,2.0,1,2.0,3.0,4
4990,1,1,37,1,7.0,0.0,3,4.0,7.0,1
4991,1,0,38,1,5.0,8.0,1,2.0,3.0,1
4992,1,0,44,1,9.0,1.0,1,1.0,6.0,4
4993,1,0,27,1,1.0,0.0,1,4.0,6.0,4
4994,1,1,64,1,3.0,0.0,3,2.0,6.0,2
4995,1,0,40,1,5.0,0.0,1,1.0,7.0,3
4996,1,1,47,1,4.0,1.0,2,3.0,6.0,2
4997,1,1,51,1,2.0,7.0,3,4.0,6.0,3
4998,1,0,25,1,1.0,,1,1.0,6.0,4
4999,1,1,42,1,2.0,1.0,1,1.0,6.0,1
5000,1,0,29,1,1.0,0.0,1,4.0,4.0,3
5001,1,1,76,1,3.0,1.0,1,1.0,6.0,1
5002,1,0,36,1,5.0,4.0,1,1.0,6.0,1
5003,1,0,64,1,3.0,0.0,1,5.0,6.0,1
5004,1,1,60,1,5.0,0.0,2,2.0,6.0,3
5005,1,0,31,1,1.0,2.0,1,5.0,1.0,3
5006,1,1,48,1,5.0,0.0,1,3.0,3.0,3
5007,1,0,18,1,1.0,1.0,1,4.0,6.0,4
5008,1,1,49,1,5.0,1.0,2,3.0,6.0,3
5009,1,0,30,1,1.0,0.0,1,5.0,2.0,4
5010,1,1,44,1,7.0,6.0,2,2.0,6.0,3
5011,1,1,81,1,3.0,0.0,3,2.0,6.0,3
5012,1,0,32,1,,5.0,1,3.0,5.0,4
5013,1,1,38,1,4.0,9.0,3,3.0,6.0,4
5014,1,0,19,1,1.0,1.0,1,5.0,6.0,4
5015,1,1,84,1,3.0,0.0,1,5.0,6.0,3
5016,1,1,48,1,4.0,1.0,1,2.0,6.0,1
5017,1,1,75,1,5.0,1.0,3,2.0,6.0,3
5018,1,1,36,1,5.0,0.0,3,4.0,6.0,2
5019,1,1,61,1,5.0,0.0,2,3.0,6.0,3
5020,1,0,22,1,9.0,2.0,1,6.0,3.0,4
5021,1,0,32,1,5.0,0.0,1,1.0,6.0,4
5022,1,1,52,1,5.0,0.0,1,3.0,6.0,1
5023,1,1,45,1,6.0,,2,3.0,1.0,3
5024,1,1,27,1,2.0,6.0,2,2.0,4.0,1
5025,1,0,86,1,3.0,1.0,1,2.0,6.0,1
5026,1,1,44,1,5.0,3.0,2,2.0,6.0,1
5027,1,0,20,1,1.0,1.0,1,4.0,4.0,4
5028,1,0,50,1,5.0,0.0,1,1.0,3.0,1
5029,1,1,36,1,7.0,9.0,2,4.0,2.0,3
5030,1,1,66,1,6.0,0.0,3,3.0,6.0,2
5031,1,1,48,1,5.0,1.0,2,4.0,6.0,3
5032,1,0,65,1,4.0,2.0,1,3.0,6.0,4
5033,1,1,41,1,4.0,1.0,1,2.0,6.0,4
5034,1,1,44,1,7.0,1.0,2,3.0,6.0,2
5035,1,0,31,1,1.0,,1,4.0,6.0,4
5036,1,0,46,1,7.0,1.0,1,1.0,6.0,2
5037,1,1,37,1,2.0,8.0,1,3.0,6.0,1
5038,1,1,49,1,6.0,,3,4.0,6.0,2
5039,1,1,50,1,4.0,7.0,2,2.0,6.0,1
5040,1,1,31,1,4.0,1.0,2,2.0,6.0,2
5041,1,1,52,1,4.0,1.0,3,,6.0,2
5042,1,1,44,1,5.0,9.0,1,1.0,7.0,3
5043,1,0,31,1,1.0,0.0,1,4.0,6.0,3
5044,1,0,21,1,,2.0,1,2.0,3.0,4
5045,1,0,58,1,4.0,1.0,1,1.0,6.0,3
5046,1,0,20,1,1.0,,1,4.0,1.0,4
5047,1,1,61,1,5.0,1.0,2,3.0,3.0,1
5048,1,1,66,1,3.0,0.0,1,2.0,6.0,3
5049,1,0,72,1,5.0,0.0,1,1.0,6.0,3
5050,1,1,84,1,3.0,0.0,1,1.0,4.0,4
5051,1,0,39,1,5.0,0.0,1,1.0,6.0,2
5052,1,1,26,1,5.0,,1,2.0,6.0,1
5053,1,1,40,1,2.0,9.0,2,2.0,2.0,1
5054,1,1,45,1,7.0,0.0,1,3.0,3.0,4
5055,1,1,40,1,5.0,,2,3.0,3.0,1
5056,1,1,37,1,5.0,7.0,2,3.0,4.0,2
5057,1,1,54,1,5.0,1.0,2,4.0,6.0,3
5058,1,0,42,1,5.0,9.0,1,2.0,6.0,2
5059,1,1,47,1,5.0,1.0,3,4.0,6.0,3
5060,1,1,87,1,3.0,0.0,3,3.0,6.0,2
5061,1,1,65,1,4.0,1.0,3,2.0,6.0,1
5062,1,1,72,1,3.0,1.0,1,2.0,6.0,2
5063,1,1,48,1,5.0,9.0,2,2.0,6.0,3
5064,1,1,47,1,5.0,0.0,1,2.0,6.0,3
5065,1,1,38,1,7.0,0.0,2,4.0,4.0,3
5066,1,1,51,1,5.0,4.0,2,2.0,6.0,2
5067,1,0,29,1,5.0,8.0,1,1.0,6.0,1
5068,1,1,60,1,5.0,3.0,2,2.0,6.0,3
5069,1,0,32,1,1.0,0.0,1,7.0,4.0,1
5070,1,1,67,1,5.0,0.0,1,1.0,6.0,3
5071,1,1,47,1,5.0,1.0,2,2.0,6.0,2
5072,1,1,38,1,6.0,0.0,3,3.0,2.0,2
5073,1,1,35,1,4.0,1.0,2,2.0,4.0,1
5074,1,1,75,1,3.0,1.0,3,2.0,6.0,3
5075,1,1,68,1,5.0,2.0,1,2.0,6.0,1
5076,1,1,78,1,4.0,0.0,1,1.0,6.0,2
5077,1,1,38,1,1.0,9.0,3,3.0,6.0,1
5078,1,0,31,1,7.0,,1,6.0,4.0,4
5079,1,1,55,1,6.0,,3,9.0,6.0,2
5080,1,0,22,1,7.0,0.0,1,5.0,6.0,2
5081,1,1,70,1,3.0,1.0,1,2.0,4.0,4
5082,1,1,47,1,5.0,0.0,2,3.0,6.0,1
5083,1,1,36,1,5.0,1.0,1,3.0,6.0,2
5084,1,1,45,1,5.0,0.0,1,2.0,6.0,3
5085,1,1,65,1,3.0,,1,1.0,6.0,1
5086,1,0,24,1,2.0,0.0,1,7.0,4.0,3
5087,1,0,25,1,1.0,0.0,1,4.0,6.0,4
5088,1,0,22,1,1.0,6.0,1,3.0,6.0,4
5089,1,1,31,1,7.0,,3,6.0,4.0,2
5090,1,1,83,1,3.0,2.0,1,1.0,6.0,2
5091,1,1,56,1,4.0,0.0,1,1.0,6.0,1
5092,1,1,38,1,4.0,4.0,2,4.0,6.0,1
5093,1,1,70,1,3.0,1.0,1,2.0,6.0,1
5094,1,1,47,1,5.0,1.0,1,3.0,3.0,3
5095,1,1,38,1,5.0,7.0,2,3.0,6.0,2
5096,1,1,59,1,2.0,1.0,3,4.0,3.0,2
5097,1,0,42,1,8.0,14.0,1,1.0,6.0,4
5098,1,1,45,1,4.0,1.0,3,3.0,6.0,2
5099,1,1,54,1,5.0,6.0,1,,6.0,3
5100,1,1,61,1,4.0,1.0,1,1.0,6.0,1
5101,1,0,56,1,7.0,0.0,1,1.0,3.0,1
5102,1,0,28,1,1.0,0.0,1,4.0,6.0,4
5103,1,1,32,1,5.0,,1,4.0,6.0,1
5104,1,1,59,1,4.0,7.0,2,4.0,2.0,2
5105,1,1,57,1,5.0,6.0,1,1.0,6.0,3
5106,1,1,51,1,4.0,0.0,2,4.0,5.0,2
5107,1,1,29,1,8.0,9.0,1,3.0,3.0,2
5108,1,1,51,1,4.0,1.0,2,3.0,4.0,2
5109,1,1,30,1,5.0,0.0,2,2.0,6.0,1
5110,1,1,66,1,4.0,1.0,1,,6.0,1
5111,1,1,61,1,5.0,2.0,2,4.0,6.0,2
5112,1,1,37,1,1.0,1.0,3,4.0,3.0,4
5113,1,1,59,1,5.0,3.0,3,3.0,6.0,2
5114,1,1,46,1,5.0,1.0,2,6.0,2.0,3
5115,1,0,52,1,5.0,3.0,1,1.0,6.0,2
5116,1,1,70,1,3.0,0.0,1,1.0,6.0,2
5117,1,1,44,1,6.0,10.0,3,3.0,6.0,3
5118,1,0,36,1,8.0,,1,2.0,1.0,2
5119,1,1,57,1,5.0,7.0,1,1.0,3.0,2
5120,1,1,37,1,5.0,1.0,2,3.0,6.0,3
5121,1,0,27,1,8.0,,1,1.0,6.0,3
5122,1,1,55,1,5.0,,3,4.0,6.0,3
5123,1,1,48,1,5.0,1.0,2,4.0,6.0,3
5124,1,1,49,1,,1.0,2,4.0,7.0,1
5125,1,1,55,1,6.0,,3,2.0,6.0,2
5126,1,0,27,1,5.0,,1,1.0,6.0,2
5127,1,0,69,1,4.0,0.0,1,1.0,6.0,2
5128,1,1,51,1,2.0,1.0,3,2.0,6.0,1
5129,1,1,74,1,3.0,1.0,1,1.0,6.0,1
5130,1,1,47,1,4.0,5.0,2,2.0,2.0,3
5131,1,1,50,1,5.0,1.0,1,3.0,6.0,3
5132,1,1,61,1,5.0,1.0,1,1.0,6.0,1
5133,1,0,42,1,1.0,0.0,1,6.0,3.0,1
5134,1,0,21,1,7.0,,1,4.0,6.0,4
5135,1,1,31,1,7.0,0.0,1,3.0,6.0,4
5136,1,1,42,1,1.0,9.0,1,2.0,6.0,3
5137,1,1,34,1,7.0,5.0,1,4.0,4.0,1
5138,1,1,67,1,3.0,0.0,1,1.0,4.0,4
5139,1,1,35,1,4.0,,2,3.0,3.0,2
5140,1,1,35,1,5.0,0.0,2,3.0,2.0,3
5141,1,1,46,1,5.0,0.0,2,4.0,6.0,1
5142,1,1,36,1,5.0,9.0,3,2.0,6.0,3
5143,1,0,19,1,1.0,1.0,1,4.0,6.0,4
5144,1,1,39,1,5.0,2.0,1,1.0,6.0,2
5145,1,1,39,1,8.0,2.0,2,2.0,3.0,3
5146,1,0,25,1,4.0,1.0,1,2.0,6.0,1
5147,1,1,55,1,9.0,0.0,2,2.0,6.0,3
5148,1,1,34,1,5.0,1.0,3,2.0,6.0,1
5149,1,1,55,1,4.0,1.0,2,3.0,6.0,3
5150,1,1,46,1,1.0,1.0,1,2.0,4.0,4
5151,1,1,87,1,3.0,0.0,3,2.0,4.0,1
5152,1,0,30,1,1.0,1.0,1,5.0,6.0,3
5153,1,1,49,1,4.0,0.0,2,2.0,3.0,3
5154,1,1,42,1,4.0,0.0,2,3.0,3.0,1
5155,1,1,46,1,2.0,,1,1.0,6.0,4
5156,1,0,17,1,1.0,1.0,1,3.0,4.0,4
5157,1,1,55,1,5.0,,1,1.0,6.0,2
5158,1,1,87,1,3.0,1.0,1,1.0,6.0,1
5159,1,1,44,1,5.0,3.0,1,3.0,6.0,3
5160,1,0,27,1,2.0,0.0,1,1.0,4.0,1
5161,1,1,56,1,5.0,0.0,1,1.0,6.0,3
5162,1,1,45,1,5.0,,2,4.0,7.0,3
5163,1,1,84,1,6.0,0.0,3,2.0,6.0,3
5164,1,0,34,1,4.0,0.0,1,1.0,6.0,1
5165,1,0,39,1,2.0,0.0,1,3.0,3.0,1
5166,1,1,37,1,5.0,6.0,1,1.0,7.0,4
5167,1,0,17,1,1.0,6.0,1,3.0,6.0,4
5168,1,0,30,1,7.0,8.0,1,1.0,6.0,4
5169,1,1,47,1,5.0,4.0,2,3.0,6.0,3
5170,1,1,57,1,2.0,0.0,2,,6.0,1
5171,1,0,30,1,7.0,0.0,1,2.0,4.0,1
5172,1,1,45,1,4.0,1.0,2,4.0,3.0,3
5173,1,0,30,1,2.0,0.0,1,2.0,6.0,4
5174,1,0,30,1,1.0,3.0,1,4.0,1.0,4
5175,1,0,31,1,8.0,5.0,1,1.0,6.0,4
5176,1,0,80,1,3.0,1.0,1,1.0,3.0,2
5177,1,1,65,1,3.0,1.0,3,2.0,6.0,3
5178,1,0,21,1,7.0,3.0,1,2.0,4.0,2
5179,1,1,50,1,4.0,0.0,1,2.0,6.0,1
5180,1,0,21,1,1.0,0.0,1,,6.0,4
5181,1,0,32,1,2.0,0.0,1,6.0,6.0,4
5182,1,0,28,1,2.0,10.0,1,1.0,6.0,4
5183,1,1,40,1,5.0,7.0,3,2.0,6.0,3
5184,1,0,17,1,1.0,1.0,1,4.0,6.0,4
5185,1,0,47,1,3.0,4.0,1,1.0,6.0,1
5186,1,1,77,1,6.0,0.0,3,2.0,6.0,2
5187,1,0,24,1,1.0,,1,3.0,6.0,4
5188,1,1,45,1,5.0,0.0,2,2.0,6.0,2
5189,1,1,52,1,4.0,4.0,1,2.0,2.0,1
5190,1,1,55,1,5.0,2.0,2,3.0,4.0,2
5191,1,1,46,1,5.0,2.0,1,1.0,6.0,4
5192,1,1,39,1,8.0,6.0,1,1.0,6.0,4
5193,1,0,26,1,5.0,8.0,1,4.0,6.0,4
5194,1,0,17,1,1.0,2.0,1,,2.0,4
5195,1,1,40,1,,1.0,2,4.0,6.0,1
5196,1,1,30,1,2.0,1.0,3,4.0,4.0,1
5197,1,0,39,1,5.0,,1,1.0,2.0,2
5198,1,1,46,1,5.0,1.0,1,2.0,6.0,2
5199,1,0,42,1,2.0,0.0,1,1.0,6.0,1
5200,1,1,80,1,4.0,1.0,1,1.0,6.0,2
5201,1,1,61,1,6.0,1.0,3,4.0,6.0,3
5202,1,1,50,1,5.0,0.0,2,2.0,6.0,3
5203,1,0,19,1,1.0,,1,5.0,6.0,4
5204,1,0,41,1,7.0,9.0,1,1.0,6.0,2
5205,1,0,32,1,7.0,0.0,1,4.0,6.0,1
5206,1,1,58,1,5.0,0.0,2,2.0,6.0,3
5207,1,1,35,1,1.0,8.0,3,2.0,6.0,4
5208,1,1,54,1,6.0,2.0,3,3.0,6.0,3
5209,1,1,58,1,4.0,1.0,1,2.0,6.0,4
5210,1,0,38,1,5.0,1.0,1,3.0,6.0,1
5211,1,0,38,1,2.0,0.0,1,4.0,6.0,3
5212,1,1,52,1,6.0,,3,4.0,6.0,2
5213,1,0,31,1,8.0,1.0,1,1.0,6.0,1
5214,1,1,34,1,1.0,5.0,3,4.0,6.0,3
5215,1,1,39,1,5.0,0.0,2,4.0,6.0,2
5216,1,1,59,1,4.0,1.0,1,3.0,6.0,1
5217,1,0,36,1,5.0,9.0,1,4.0,6.0,1
5218,1,1,51,1,5.0,0.0,1,4.0,4.0,3
5219,1,1,34,1,2.0,1.0,2,2.0,6.0,1
5220,1,0,26,1,2.0,1.0,1,1.0,4.0,1
5221,1,1,27,1,5.0,8.0,1,4.0,6.0,1
5222,1,1,84,1,6.0,1.0,3,2.0,6.0,4
5223,1,0,28,1,5.0,,1,2.0,6.0,2
5224,1,1,77,1,3.0,0.0,1,2.0,6.0,3
5225,1,1,50,1,5.0,6.0,3,2.0,4.0,2
5226,1,0,32,1,1.0,0.0,1,5.0,1.0,4
5227,1,1,28,1,1.0,0.0,1,2.0,6.0,4
5228,1,0,28,1,1.0,0.0,1,3.0,6.0,4
5229,1,1,72,1,6.0,0.0,3,2.0,6.0,3
5230,1,0,42,1,8.0,9.0,1,,6.0,4
5231,1,0,32,1,4.0,8.0,1,5.0,4.0,4
5232,1,0,22,1,1.0,0.0,1,3.0,6.0,4
5233,1,1,55,1,6.0,0.0,3,1.0,6.0,2
5234,1,1,64,1,2.0,1.0,2,3.0,6.0,1
5235,1,1,40,1,5.0,11.0,2,2.0,6.0,2
5236,1,1,57,1,5.0,1.0,2,2.0,6.0,3
5237,1,1,47,1,5.0,0.0,2,2.0,6.0,3
5238,1,0,35,1,2.0,9.0,1,5.0,6.0,4
5239,1,0,35,1,5.0,9.0,1,1.0,6.0,4
5240,1,0,22,1,7.0,4.0,1,3.0,6.0,3
5241,1,1,67,1,5.0,6.0,2,3.0,6.0,3
5242,1,1,26,1,2.0,4.0,1,2.0,3.0,2
5243,1,1,41,1,9.0,0.0,2,2.0,6.0,1
5244,1,1,28,1,7.0,0.0,1,2.0,4.0,1
5245,1,0,30,1,7.0,1.0,1,3.0,6.0,2
5246,1,0,44,1,8.0,11.0,1,1.0,6.0,2
5247,1,1,49,1,7.0,,1,3.0,6.0,2
5248,1,0,41,1,5.0,8.0,1,1.0,6.0,1
5249,1,0,54,1,5.0,0.0,1,1.0,6.0,2
5250,1,0,42,1,2.0,8.0,1,2.0,4.0,1
5251,1,0,29,1,1.0,1.0,1,1.0,6.0,4
5252,1,0,31,1,7.0,5.0,1,1.0,7.0,4
5253,1,0,26,1,5.0,9.0,1,5.0,6.0,2
5254,1,0,32,1,4.0,1.0,1,1.0,6.0,1
5255,1,1,50,1,6.0,,3,4.0,6.0,3
5256,1,0,30,1,4.0,1.0,1,4.0,2.0,4
5257,1,1,30,1,6.0,1.0,3,3.0,6.0,1
5258,1,0,35,1,5.0,9.0,1,2.0,6.0,3
5259,1,1,69,1,4.0,0.0,1,1.0,6.0,1
5260,1,1,36,1,,2.0,3,5.0,6.0,3
5261,1,1,51,1,2.0,0.0,1,3.0,3.0,2
5262,1,0,27,1,1.0,9.0,1,3.0,6.0,4
5263,1,1,41,1,4.0,9.0,1,5.0,6.0,4
5264,1,1,51,1,5.0,3.0,2,4.0,6.0,3
5265,1,0,28,1,7.0,0.0,1,3.0,3.0,3
5266,1,1,60,1,5.0,0.0,2,4.0,6.0,3
5267,1,1,37,1,2.0,5.0,1,2.0,2.0,2
5268,1,0,29,1,1.0,6.0,1,,3.0,1
5269,1,1,38,1,6.0,3.0,3,3.0,6.0,2
5270,1,1,73,1,3.0,0.0,3,2.0,6.0,1
5271,1,1,46,1,4.0,3.0,2,2.0,6.0,2
5272,1,0,37,1,5.0,9.0,1,1.0,6.0,1
5273,1,0,39,1,1.0,1.0,1,1.0,2.0,4
5274,1,1,47,1,6.0,0.0,1,2.0,6.0,1
5275,1,1,39,1,5.0,0.0,1,2.0,6.0,2
5276,1,0,37,1,,3.0,1,2.0,2.0,2
5277,1,0,62,1,7.0,1.0,1,1.0,6.0,4
5278,1,1,57,1,5.0,0.0,3,3.0,6.0,4
5279,1,1,50,1,2.0,1.0,3,3.0,6.0,3
5280,1,1,37,1,5.0,6.0,1,2.0,3.0,2
5281,1,0,25,1,4.0,6.0,1,8.0,4.0,4
5282,1,1,59,1,5.0,1.0,2,3.0,6.0,3
5283,1,1,50,1,4.0,3.0,1,3.0,6.0,2
5284,1,1,55,1,5.0,,2,3.0,6.0,3
5285,1,0,24,1,7.0,0.0,1,1.0,4.0,1
5286,1,0,42,1,5.0,6.0,1,2.0,6.0,2
5287,1,1,72,1,5.0,1.0,1,2.0,6.0,2
5288,1,0,21,1,1.0,,1,4.0,6.0,4
5289,1,1,65,1,3.0,1.0,3,2.0,4.0,3
5290,1,1,52,1,2.0,0.0,2,2.0,6.0,2
5291,1,0,20,1,1.0,1.0,1,4.0,6.0,4
5292,1,1,44,1,5.0,3.0,3,4.0,2.0,3
5293,1,1,56,1,4.0,,1,1.0,6.0,1
5294,1,0,34,1,7.0,1.0,1,4.0,2.0,2
5295,1,1,39,1,6.0,0.0,3,4.0,6.0,2
5296,1,1,34,1,5.0,,3,2.0,6.0,1
5297,1,1,39,1,4.0,5.0,1,1.0,6.0,4
5298,1,1,49,1,5.0,0.0,1,1.0,6.0,2
5299,1,1,42,1,4.0,7.0,2,5.0,2.0,2
5300,1,1,48,1,5.0,0.0,1,4.0,6.0,2
5301,1,1,36,1,5.0,0.0,1,2.0,6.0,3
5302,1,1,39,1,5.0,8.0,2,2.0,6.0,2
5303,1,0,40,1,7.0,1.0,1,1.0,2.0,2
5304,1,1,38,1,5.0,,2,4.0,4.0,4
5305,1,0,24,1,7.0,0.0,1,4.0,6.0,4
5306,1,0,31,1,4.0,0.0,1,2.0,2.0,1
5307,1,0,38,1,8.0,1.0,1,6.0,6.0,1
5308,1,1,37,1,1.0,3.0,2,3.0,2.0,4
5309,1,0,24,1,7.0,0.0,1,4.0,6.0,4
5310,1,1,60,1,2.0,0.0,1,1.0,6.0,2
5311,1,0,30,1,8.0,9.0,1,1.0,6.0,4
5312,1,1,71,1,5.0,2.0,1,1.0,6.0,2
5313,1,1,59,1,5.0,0.0,3,2.0,3.0,3
5314,1,0,25,1,8.0,13.0,1,1.0,6.0,4
5315,1,1,50,1,7.0,0.0,3,5.0,4.0,3
5316,1,1,55,1,,1.0,1,2.0,4.0,2
5317,1,1,34,1,4.0,1.0,3,2.0,6.0,4
5318,1,1,54,1,4.0,1.0,1,1.0,6.0,2
5319,1,1,38,1,5.0,2.0,3,2.0,5.0,3
5320,1,1,41,1,2.0,2.0,1,1.0,6.0,2
5321,1,1,59,1,5.0,2.0,2,6.0,4.0,3
5322,1,0,35,1,5.0,0.0,1,1.0,6.0,1
5323,1,1,24,1,7.0,0.0,2,2.0,6.0,1
5324,1,0,24,1,1.0,1.0,1,3.0,6.0,3
5325,1,0,28,1,7.0,5.0,1,5.0,2.0,2
5326,1,0,26,1,1.0,0.0,1,5.0,6.0,3
5327,1,1,51,1,5.0,1.0,1,1.0,6.0,1
5328,1,1,35,1,4.0,,1,2.0,6.0,1
5329,1,1,40,1,5.0,0.0,3,4.0,6.0,1
5330,1,0,30,1,2.0,8.0,1,2.0,3.0,4
5331,1,1,44,1,4.0,0.0,2,4.0,6.0,3
5332,1,0,31,1,1.0,0.0,1,4.0,6.0,3
5333,1,1,54,1,2.0,1.0,2,3.0,6.0,1
5334,1,0,27,1,1.0,1.0,1,3.0,6.0,4
5335,1,1,69,1,5.0,5.0,3,2.0,6.0,3
5336,1,1,81,1,3.0,1.0,1,1.0,6.0,1
5337,1,0,25,1,2.0,2.0,1,7.0,6.0,4
5338,1,0,21,1,2.0,0.0,1,4.0,6.0,4
5339,1,1,28,1,4.0,1.0,3,,1.0,4
5340,1,1,47,1,4.0,0.0,1,1.0,3.0,2
5341,1,1,47,1,4.0,0.0,1,2.0,6.0,4
5342,1,0,31,1,1.0,1.0,1,4.0,6.0,4
5343,1,0,28,1,1.0,0.0,1,5.0,4.0,2
5344,1,0,34,1,5.0,6.0,1,3.0,6.0,4
5345,1,1,38,1,4.0,0.0,2,4.0,6.0,3
5346,1,0,25,1,5.0,2.0,1,2.0,6.0,4
5347,1,0,19,1,1.0,1.0,1,4.0,6.0,4
5348,1,0,34,1,9.0,0.0,1,1.0,7.0,4
5349,1,0,17,1,1.0,3.0,1,3.0,2.0,4
5350,1,1,55,1,5.0,0.0,3,2.0,6.0,2
5351,1,0,39,1,8.0,,1,1.0,4.0,1
5352,1,0,36,1,2.0,3.0,1,1.0,6.0,1
5353,1,1,56,1,5.0,,3,3.0,6.0,3
5354,1,0,22,1,1.0,0.0,1,4.0,6.0,4
5355,1,1,51,1,5.0,1.0,1,1.0,6.0,3
5356,1,1,44,1,2.0,0.0,2,7.0,7.0,1
5357,1,0,19,1,1.0,5.0,1,4.0,3.0,4
5358,1,0,19,1,1.0,2.0,1,6.0,2.0,4
5359,1,1,60,1,1.0,1.0,2,7.0,3.0,2
5360,1,0,22,1,7.0,0.0,1,4.0,6.0,2
5361,1,0,51,1,5.0,0.0,1,2.0,,3
5362,1,1,24,1,1.0,8.0,1,2.0,6.0,4
5363,1,0,20,1,1.0,1.0,1,6.0,5.0,4
5364,1,1,58,1,5.0,0.0,2,6.0,4.0,2
5365,1,0,36,1,9.0,1.0,1,3.0,6.0,4
5366,1,1,71,1,3.0,0.0,3,2.0,6.0,3
5367,1,1,49,1,5.0,0.0,1,1.0,6.0,1
5368,1,0,18,1,1.0,0.0,1,,3.0,4
5369,1,0,19,1,1.0,0.0,1,8.0,4.0,4
5370,1,1,31,1,5.0,0.0,2,4.0,6.0,1
5371,1,0,35,1,7.0,0.0,1,2.0,6.0,1
5372,1,1,28,1,7.0,0.0,2,2.0,7.0,2
5373,1,1,24,1,4.0,,2,,3.0,4
5374,1,0,21,1,1.0,3.0,1,4.0,5.0,4
5375,1,1,65,1,5.0,1.0,1,1.0,4.0,2
5376,1,1,49,1,5.0,,1,4.0,6.0,3
5377,1,1,52,1,5.0,,2,3.0,3.0,3
5378,1,0,38,1,4.0,9.0,1,2.0,6.0,1
5379,1,1,59,1,5.0,1.0,1,2.0,6.0,3
5380,1,1,69,1,4.0,8.0,2,2.0,6.0,3
5381,1,0,17,1,7.0,0.0,1,3.0,6.0,4
5382,1,0,32,1,2.0,0.0,1,2.0,6.0,1
5383,1,0,52,1,5.0,0.0,1,2.0,6.0,1
5384,1,1,26,1,5.0,9.0,2,3.0,6.0,3
5385,1,1,67,1,3.0,0.0,1,2.0,,3
5386,1,0,26,1,5.0,0.0,1,3.0,7.0,1
5387,1,1,36,1,5.0,4.0,2,2.0,6.0,3
5388,1,1,41,1,5.0,1.0,2,4.0,6.0,2
5389,1,0,31,1,5.0,3.0,1,7.0,4.0,1
5390,1,0,27,1,2.0,7.0,1,1.0,6.0,2
5391,1,0,30,1,1.0,1.0,1,4.0,6.0,2
5392,1,1,87,1,3.0,0.0,1,,6.0,2
5393,1,0,34,1,5.0,0.0,1,1.0,6.0,2
5394,1,0,35,1,1.0,,1,4.0,4.0,2
5395,1,1,32,1,8.0,9.0,2,2.0,6.0,1
5396,1,0,39,1,8.0,13.0,1,1.0,3.0,1
5397,1,1,24,1,4.0,1.0,3,2.0,3.0,4
5398,1,1,66,1,5.0,1.0,2,2.0,6.0,3
5399,1,1,17,1,1.0,1.0,2,3.0,7.0,4
5400,1,1,61,1,2.0,8.0,3,2.0,4.0,1
5401,1,0,20,1,1.0,0.0,1,2.0,4.0,4
5402,1,0,27,1,1.0,,1,4.0,4.0,4
5403,1,0,35,1,2.0,,1,1.0,6.0,1
5404,1,0,26,1,7.0,0.0,1,3.0,6.0,4
5405,1,1,35,1,4.0,1.0,2,4.0,4.0,1
5406,1,1,52,1,6.0,0.0,2,4.0,6.0,3
5407,1,0,29,1,7.0,0.0,1,5.0,7.0,3
5408,1,1,52,1,5.0,8.0,2,3.0,6.0,3
5409,1,0,32,1,7.0,1.0,1,3.0,6.0,4
5410,1,0,35,1,9.0,,1,3.0,6.0,4
5411,1,1,52,1,2.0,0.0,1,3.0,5.0,1
5412,1,0,28,1,7.0,8.0,1,4.0,6.0,2
5413,1,0,27,1,2.0,8.0,1,8.0,4.0,4
5414,1,1,46,1,5.0,1.0,1,1.0,6.0,2
5415,1,0,22,1,,1.0,1,4.0,6.0,4
5416,1,1,34,1,4.0,0.0,1,4.0,1.0,1
5417,1,1,86,1,3.0,3.0,1,1.0,6.0,3
5418,1,1,55,1,5.0,0.0,2,4.0,6.0,3
5419,1,1,25,1,3.0,0.0,1,9.0,7.0,3
5420,1,1,74,1,5.0,1.0,3,3.0,6.0,2
5421,1,1,76,1,3.0,,3,2.0,6.0,2
5422,1,1,65,1,5.0,2.0,3,3.0,6.0,3
5423,1,1,54,1,5.0,0.0,2,2.0,6.0,3
